key,expected,actual,ok,source
table_18[AutoDock (gnina-opt)].k5.valid,66.0,66.0,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[AutoDock (gnina-opt)].k10.near,70.0,70.0,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[AutoDock (gnina-opt)].k10.valid,69.0,69.0,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[AutoDock (gnina-opt)].k15.near,71.3,71.3,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[AutoDock (gnina-opt)].k15.valid,70.3,70.3,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock (raw)].k1.near,43.6,43.6,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock (raw)].k1.valid,22.1,22.1,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock (raw)].k5.near,50.2,50.2,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock (raw)].k5.valid,30.4,30.4,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock (raw)].k10.near,52.1,52.1,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock (raw)].k10.valid,32.7,32.7,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock (raw)].k15.near,52.8,52.8,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock (raw)].k15.valid,34.0,34.0,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock + smina].k1.near,45.2,45.2,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock + smina].k1.valid,43.6,43.6,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock + smina].k5.near,54.1,54.1,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock + smina].k5.valid,52.8,52.8,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock + smina].k10.near,57.8,57.8,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock + smina].k10.valid,56.8,56.8,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock + smina].k15.near,60.1,60.1,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock + smina].k15.valid,59.1,59.1,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock (gnina-opt)].k1.near,45.5,45.5,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock (gnina-opt)].k1.valid,44.2,44.2,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock (gnina-opt)].k5.near,54.1,54.1,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock (gnina-opt)].k5.valid,53.1,53.1,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock (gnina-opt)].k10.near,57.1,57.1,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock (gnina-opt)].k10.valid,56.1,56.1,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock (gnina-opt)].k15.near,59.4,59.4,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[DiffDock (gnina-opt)].k15.valid,58.4,58.4,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[EquiBind (raw)].k1.near,1.3,1.3,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[EquiBind (raw)].k1.valid,0.7,0.7,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[EquiBind (raw)].k5.near,3.0,3.0,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[EquiBind (raw)].k5.valid,0.7,0.7,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[EquiBind (raw)].k10.near,4.0,4.0,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[EquiBind (raw)].k10.valid,0.7,0.7,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[EquiBind (raw)].k15.near,5.9,5.9,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[EquiBind (raw)].k15.valid,0.7,0.7,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[EquiBind (gnina-opt)].k1.near,19.5,19.5,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[EquiBind (gnina-opt)].k1.valid,18.8,18.8,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[EquiBind (gnina-opt)].k5.near,26.1,26.1,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[EquiBind (gnina-opt)].k5.valid,25.1,25.1,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[EquiBind (gnina-opt)].k10.near,28.4,28.4,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[EquiBind (gnina-opt)].k10.valid,27.4,27.4,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[EquiBind (gnina-opt)].k15.near,28.4,28.4,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_18[EquiBind (gnina-opt)].k15.valid,27.4,27.4,True,"body_appendix_short.tex, tab:appendix-top-k-recovery"
table_19.family_size,16,16,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[AutoDock Vina -> AutoDock (gnina-opt)].k1.raw,43.2,43.2,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[AutoDock Vina -> AutoDock (gnina-opt)].k1.opt,49.8,49.8,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[AutoDock Vina -> AutoDock (gnina-opt)].k1.raw_wins,19,19,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[AutoDock Vina -> AutoDock (gnina-opt)].k1.opt_wins,39,39,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[AutoDock Vina -> AutoDock (gnina-opt)].k5.raw,56.4,56.4,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[AutoDock Vina -> AutoDock (gnina-opt)].k5.opt,67.3,67.3,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[AutoDock Vina -> AutoDock (gnina-opt)].k5.raw_wins,3,3,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[AutoDock Vina -> AutoDock (gnina-opt)].k5.opt_wins,36,36,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[AutoDock Vina -> AutoDock (gnina-opt)].k10.raw,62.7,62.7,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[AutoDock Vina -> AutoDock (gnina-opt)].k10.opt,70.0,70.0,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[AutoDock Vina -> AutoDock (gnina-opt)].k10.raw_wins,3,3,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[AutoDock Vina -> AutoDock (gnina-opt)].k10.opt_wins,25,25,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[AutoDock Vina -> AutoDock (gnina-opt)].k15.raw,65.3,65.3,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[AutoDock Vina -> AutoDock (gnina-opt)].k15.opt,71.3,71.3,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[AutoDock Vina -> AutoDock (gnina-opt)].k15.raw_wins,1,1,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[AutoDock Vina -> AutoDock (gnina-opt)].k15.opt_wins,19,19,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock + smina].k1.raw,43.6,43.6,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock + smina].k1.opt,45.2,45.2,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock + smina].k1.raw_wins,5,5,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock + smina].k1.opt_wins,10,10,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock + smina].k5.raw,50.2,50.2,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock + smina].k5.opt,54.1,54.1,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock + smina].k5.raw_wins,5,5,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock + smina].k5.opt_wins,17,17,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock + smina].k10.raw,52.1,52.1,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock + smina].k10.opt,57.8,57.8,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock + smina].k10.raw_wins,5,5,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock + smina].k10.opt_wins,22,22,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock + smina].k15.raw,52.8,52.8,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock + smina].k15.opt,60.1,60.1,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock + smina].k15.raw_wins,5,5,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock + smina].k15.opt_wins,27,27,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock (gnina-opt)].k1.raw,43.6,43.6,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock (gnina-opt)].k1.opt,45.5,45.5,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock (gnina-opt)].k1.raw_wins,6,6,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock (gnina-opt)].k1.opt_wins,12,12,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock (gnina-opt)].k5.raw,50.2,50.2,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock (gnina-opt)].k5.opt,54.1,54.1,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock (gnina-opt)].k5.raw_wins,5,5,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock (gnina-opt)].k5.opt_wins,17,17,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock (gnina-opt)].k10.raw,52.1,52.1,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock (gnina-opt)].k10.opt,57.1,57.1,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock (gnina-opt)].k10.raw_wins,5,5,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock (gnina-opt)].k10.opt_wins,20,20,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock (gnina-opt)].k15.raw,52.8,52.8,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock (gnina-opt)].k15.opt,59.4,59.4,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock (gnina-opt)].k15.raw_wins,5,5,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[DiffDock (raw) -> DiffDock (gnina-opt)].k15.opt_wins,25,25,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[EquiBind (raw) -> EquiBind (gnina-opt)].k1.raw,1.3,1.3,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[EquiBind (raw) -> EquiBind (gnina-opt)].k1.opt,19.5,19.5,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[EquiBind (raw) -> EquiBind (gnina-opt)].k1.raw_wins,2,2,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[EquiBind (raw) -> EquiBind (gnina-opt)].k1.opt_wins,57,57,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[EquiBind (raw) -> EquiBind (gnina-opt)].k5.raw,3.0,3.0,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[EquiBind (raw) -> EquiBind (gnina-opt)].k5.opt,26.1,26.1,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[EquiBind (raw) -> EquiBind (gnina-opt)].k5.raw_wins,2,2,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[EquiBind (raw) -> EquiBind (gnina-opt)].k5.opt_wins,72,72,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[EquiBind (raw) -> EquiBind (gnina-opt)].k10.raw,4.0,4.0,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[EquiBind (raw) -> EquiBind (gnina-opt)].k10.opt,28.4,28.4,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[EquiBind (raw) -> EquiBind (gnina-opt)].k10.raw_wins,1,1,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[EquiBind (raw) -> EquiBind (gnina-opt)].k10.opt_wins,75,75,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[EquiBind (raw) -> EquiBind (gnina-opt)].k15.raw,5.9,5.9,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[EquiBind (raw) -> EquiBind (gnina-opt)].k15.opt,28.4,28.4,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[EquiBind (raw) -> EquiBind (gnina-opt)].k15.raw_wins,1,1,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_19[EquiBind (raw) -> EquiBind (gnina-opt)].k15.opt_wins,69,69,True,"body_appendix_short.tex, tab:appendix-refinement-mcnemar"
table_20[DiffDock/near-native].1-10/smina,0.6,0.55,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[DiffDock/near-native].1-10/gnina,0.6,0.62,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[DiffDock/near-native].11-20/smina,0.4,0.44,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[DiffDock/near-native].11-20/gnina,0.3,0.27,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[DiffDock/near-native].21-30/smina,0.8,0.84,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[DiffDock/near-native].21-30/gnina,1.0,1.01,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[DiffDock/PoseBusters-valid].1-10/smina,57,57.47,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[DiffDock/PoseBusters-valid].1-10/gnina,59,58.59,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[DiffDock/PoseBusters-valid].11-20/smina,60,59.74,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[DiffDock/PoseBusters-valid].11-20/gnina,62,62.13,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[DiffDock/PoseBusters-valid].21-30/smina,63,63.09,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[DiffDock/PoseBusters-valid].21-30/gnina,67,67.41,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[DiffDock/near-native and PB-valid].1-10/smina,16.5,16.5,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[DiffDock/near-native and PB-valid].1-10/gnina,16.5,16.53,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[DiffDock/near-native and PB-valid].11-20/smina,10.5,10.48,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[DiffDock/near-native and PB-valid].11-20/gnina,10.3,10.31,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[DiffDock/near-native and PB-valid].21-30/smina,6.5,6.51,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[DiffDock/near-native and PB-valid].21-30/gnina,6.7,6.75,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[EquiBind/near-native].1-10/smina,4.5,4.46,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[EquiBind/near-native].1-10/gnina,4.7,4.69,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[EquiBind/near-native].11-20/smina,3.6,3.6,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[EquiBind/near-native].11-20/gnina,4.6,4.55,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[EquiBind/near-native].21-30/smina,3.9,3.89,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[EquiBind/near-native].21-30/gnina,4.4,4.36,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[EquiBind/PoseBusters-valid].1-10/smina,48,48.18,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[EquiBind/PoseBusters-valid].1-10/gnina,58,58.25,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[EquiBind/PoseBusters-valid].11-20/smina,49,48.58,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[EquiBind/PoseBusters-valid].11-20/gnina,59,58.84,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[EquiBind/PoseBusters-valid].21-30/smina,48,48.48,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[EquiBind/PoseBusters-valid].21-30/gnina,60,60.17,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[EquiBind/near-native and PB-valid].1-10/smina,4.9,4.88,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[EquiBind/near-native and PB-valid].1-10/gnina,5.1,5.08,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[EquiBind/near-native and PB-valid].11-20/smina,4.1,4.13,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[EquiBind/near-native and PB-valid].11-20/gnina,5.2,5.21,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[EquiBind/near-native and PB-valid].21-30/smina,4.3,4.26,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_20[EquiBind/near-native and PB-valid].21-30/gnina,5.0,4.95,True,"body_appendix_short.tex, tab:appendix-refinement-bands"
table_21.family_size,16,16,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (raw)].k1.base,49.8,49.8,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (raw)].k1.comp,43.6,43.6,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (raw)].k1.base_wins,77,77,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (raw)].k1.comp_wins,58,58,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (raw)].k1.p_holm,0.242,0.242,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (raw)].k5.base,67.3,67.3,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (raw)].k5.comp,50.2,50.2,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (raw)].k5.base_wins,99,99,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (raw)].k5.comp_wins,47,47,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (raw)].k5.p_holm,0.0001209,0.0001209,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (raw)].k10.base,70.0,70.0,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (raw)].k10.comp,52.1,52.1,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (raw)].k10.base_wins,100,100,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (raw)].k10.comp_wins,46,46,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (raw)].k10.p_holm,6.47e-05,6.466e-05,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (raw)].k15.base,71.3,71.3,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (raw)].k15.comp,52.8,52.8,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (raw)].k15.base_wins,102,102,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (raw)].k15.comp_wins,46,46,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (raw)].k15.p_holm,3.84e-05,3.844e-05,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (gnina-opt)].k1.base,49.8,49.8,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (gnina-opt)].k1.comp,45.5,45.5,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (gnina-opt)].k1.base_wins,72,72,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (gnina-opt)].k1.comp_wins,59,59,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (gnina-opt)].k1.p_holm,0.2944,0.2944,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (gnina-opt)].k5.base,67.3,67.3,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (gnina-opt)].k5.comp,54.1,54.1,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (gnina-opt)].k5.base_wins,89,89,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (gnina-opt)].k5.comp_wins,49,49,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (gnina-opt)].k5.p_holm,0.00418,0.00418,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (gnina-opt)].k10.base,70.0,70.0,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (gnina-opt)].k10.comp,57.1,57.1,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (gnina-opt)].k10.base_wins,87,87,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (gnina-opt)].k10.comp_wins,48,48,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (gnina-opt)].k10.p_holm,0.00418,0.00418,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (gnina-opt)].k15.base,71.3,71.3,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (gnina-opt)].k15.comp,59.4,59.4,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (gnina-opt)].k15.base_wins,85,85,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (gnina-opt)].k15.comp_wins,49,49,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> DiffDock (gnina-opt)].k15.p_holm,0.00711,0.007115,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k1.base,45.5,45.5,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k1.comp,19.5,19.5,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k1.base_wins,97,97,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k1.comp_wins,18,18,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k1.p_holm,2.513e-13,2.513e-13,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k5.base,54.1,54.1,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k5.comp,26.1,26.1,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k5.base_wins,107,107,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k5.comp_wins,22,22,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k5.p_holm,1.327e-13,1.327e-13,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k10.base,57.1,57.1,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k10.comp,28.4,28.4,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k10.base_wins,109,109,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k10.comp_wins,22,22,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
